timestamp,price,qty,side
2024-01-01 00:00:00+00:00,42014.44076589295,0.10542776183733542,buy
2024-01-01 00:00:01+00:00,41961.79051881892,0.05559035547754035,sell
2024-01-01 00:00:02+00:00,41943.25055876027,0.10717150912654504,buy
2024-01-01 00:00:04+00:00,41909.08787363841,0.03780440833651356,sell
2024-01-01 00:00:07+00:00,41954.43198741142,0.05197477920756065,sell
2024-01-01 00:00:08+00:00,41982.766002421784,0.08609013647599101,buy
2024-01-01 00:00:11+00:00,41956.514095903774,0.13230880928949804,buy
2024-01-01 00:00:12+00:00,41930.70494891916,0.09929656235564988,buy
2024-01-01 00:00:13+00:00,41895.10437502517,0.04508048530852778,buy
2024-01-01 00:00:14+00:00,41899.50286164756,0.07685439120091253,sell
2024-01-01 00:00:15+00:00,41906.57801488402,0.09815307153087759,sell
2024-01-01 00:00:17+00:00,41897.99801845428,0.1647979314841538,buy
2024-01-01 00:00:18+00:00,41838.556904590885,0.07409937650618677,sell
2024-01-01 00:00:19+00:00,41881.34790380729,0.05092450303912644,buy
2024-01-01 00:00:20+00:00,41872.696474720506,0.034048396895112146,sell
2024-01-01 00:00:21+00:00,41903.882736608786,0.10170195147577721,buy
2024-01-01 00:00:23+00:00,41890.14382467969,0.04517752435302667,sell
2024-01-01 00:00:24+00:00,41882.62781254612,0.0900116194910952,sell
2024-01-01 00:00:25+00:00,41897.07643699455,0.08785379256346254,buy
2024-01-01 00:00:26+00:00,41879.86193216378,0.02441883152911858,sell
2024-01-01 00:00:27+00:00,41841.352960255914,0.08542337839388449,sell
2024-01-01 00:00:28+00:00,41892.58160590209,0.10461266452456341,sell
2024-01-01 00:00:29+00:00,41865.905573796714,0.11126782817399626,sell
2024-01-01 00:00:30+00:00,41886.945557050465,0.04705256144973363,sell
2024-01-01 00:00:33+00:00,41893.11392908533,0.058214932995117465,sell
2024-01-01 00:00:34+00:00,41912.633450943445,0.15190689862294524,buy
2024-01-01 00:00:35+00:00,41929.175972974655,0.03293373282705903,buy
2024-01-01 00:00:36+00:00,41893.47274403505,0.029422026380375218,sell
2024-01-01 00:00:37+00:00,41857.683112599836,0.08111465011849367,buy
2024-01-01 00:00:38+00:00,41931.92475067644,0.08617679474618775,buy
2024-01-01 00:00:39+00:00,41944.51781843902,0.052380842475944614,buy
2024-01-01 00:00:40+00:00,41974.891516440905,0.0611038195159008,sell
2024-01-01 00:00:41+00:00,41968.002046739246,0.07953262693391323,buy
2024-01-01 00:00:43+00:00,41953.05027739516,0.03766326520380217,buy
2024-01-01 00:00:44+00:00,41919.66114806595,0.03909517164906369,sell
2024-01-01 00:00:45+00:00,41926.596177333035,0.045371432264973144,buy
2024-01-01 00:00:46+00:00,41915.21360036073,0.031217933907010626,buy
2024-01-01 00:00:50+00:00,41955.08718855135,0.05252025687843236,sell
2024-01-01 00:00:51+00:00,42017.104872689655,0.03223567826980689,buy
2024-01-01 00:00:52+00:00,42063.57555782467,0.06034292760379458,sell
2024-01-01 00:00:53+00:00,42109.38783424762,0.1561761245716974,sell
2024-01-01 00:00:54+00:00,42125.37588119949,0.06699929915412717,sell
2024-01-01 00:00:55+00:00,42138.690645206065,0.07095928225187718,buy
2024-01-01 00:00:56+00:00,42121.88862773063,0.03234525854212269,sell
2024-01-01 00:00:57+00:00,42104.31927844233,0.030323398685419008,sell
2024-01-01 00:00:58+00:00,42091.000781333925,0.12265922405125411,buy
2024-01-01 00:01:00+00:00,42063.23108885423,0.07773093824584063,buy
2024-01-01 00:01:01+00:00,42063.32249555778,0.304368671399021,buy
2024-01-01 00:01:04+00:00,42040.49280922313,0.1385550128582363,buy
2024-01-01 00:01:06+00:00,42024.80137118794,0.048915368069791194,sell
2024-01-01 00:01:07+00:00,42020.18196385923,0.0278693670865569,sell
2024-01-01 00:01:08+00:00,41975.707879203874,0.20233068148578043,sell
2024-01-01 00:01:09+00:00,41937.38787602085,0.08249095158322052,sell
2024-01-01 00:01:10+00:00,41932.07773662099,0.0872358110389269,sell
2024-01-01 00:01:11+00:00,41939.15926485906,0.05825622959691759,buy
2024-01-01 00:01:12+00:00,41950.199843489,0.08918192571216715,buy
2024-01-01 00:01:13+00:00,41956.313521775686,0.06720891583449645,sell
2024-01-01 00:01:14+00:00,41963.413350978546,0.17273665692864976,buy
2024-01-01 00:01:15+00:00,41919.73728945641,0.07868124477068597,sell
2024-01-01 00:01:16+00:00,41954.65389442565,0.0345185502635642,sell
2024-01-01 00:01:19+00:00,41953.23676389416,0.07364769061782862,sell
2024-01-01 00:01:21+00:00,41969.681930493876,0.05376413075315652,buy
2024-01-01 00:01:22+00:00,42029.44670801109,0.1128491631004507,buy
2024-01-01 00:01:23+00:00,42017.71779815577,0.054986163209295814,sell
2024-01-01 00:01:26+00:00,42031.38338022698,0.08745734372623834,sell
2024-01-01 00:01:28+00:00,42006.160078561275,0.03314106358289125,sell
2024-01-01 00:01:30+00:00,42053.42949324269,0.200365454891444,buy
2024-01-01 00:01:31+00:00,41998.115239717685,0.033266502621684034,buy
2024-01-01 00:01:34+00:00,41964.37364206271,0.03238901070046209,buy
2024-01-01 00:01:35+00:00,41968.44596408517,0.09683535472053129,sell
2024-01-01 00:01:36+00:00,41972.231900810155,0.17723580684215412,sell
2024-01-01 00:01:38+00:00,41928.720552979765,0.08382818157540312,buy
2024-01-01 00:01:39+00:00,41959.79870084868,0.07728362460665682,buy
2024-01-01 00:01:40+00:00,41933.04548963556,0.06132832202635551,buy
2024-01-01 00:01:41+00:00,41970.15715321923,0.0623491388691686,buy
2024-01-01 00:01:44+00:00,42000.22055105363,0.1491767184814612,buy
2024-01-01 00:01:46+00:00,42070.28740438495,0.020199177863299275,sell
2024-01-01 00:01:48+00:00,42110.6536253399,0.031714276761391276,sell
2024-01-01 00:01:49+00:00,42119.71478103597,0.0793223386202976,sell
2024-01-01 00:01:50+00:00,42035.75298839898,0.05063736076075509,sell
2024-01-01 00:01:51+00:00,42046.811860262795,0.07711378847700487,buy
2024-01-01 00:01:52+00:00,42020.984711002326,0.07562757285355354,buy
2024-01-01 00:01:53+00:00,41998.510809357715,0.057297214148154405,sell
2024-01-01 00:01:54+00:00,42026.25527612408,0.03087268715359666,sell
2024-01-01 00:01:55+00:00,41954.73961183561,0.10536343072324673,buy
2024-01-01 00:01:59+00:00,41931.391840652715,0.06336455251326321,buy
2024-01-01 00:02:02+00:00,41885.38957906808,0.05421433008094995,buy
2024-01-01 00:02:05+00:00,41856.464811958154,0.0621221922714363,buy
2024-01-01 00:02:06+00:00,41843.58199606513,0.03537140877946427,buy
2024-01-01 00:02:07+00:00,41836.894411319496,0.08350515707604741,sell
2024-01-01 00:02:08+00:00,41795.41549986759,0.05508416981646166,sell
2024-01-01 00:02:09+00:00,41809.387443138214,0.2166672605153549,buy
2024-01-01 00:02:10+00:00,41821.42780738345,0.12818818421919076,buy
2024-01-01 00:02:11+00:00,41829.68202324112,0.04076133642239139,buy
2024-01-01 00:02:12+00:00,41769.063944733374,0.05103696162728102,buy
2024-01-01 00:02:13+00:00,41809.41048622265,0.08279604962853065,sell
2024-01-01 00:02:15+00:00,41839.429765303874,0.12723887160783115,sell
2024-01-01 00:02:16+00:00,41934.28922455363,0.15880610345757928,sell
2024-01-01 00:02:19+00:00,41919.60230807652,0.04031940898198061,buy
2024-01-01 00:02:20+00:00,41937.768799716025,0.08373642963141734,sell
2024-01-01 00:02:21+00:00,41964.294936176455,0.11781122487731435,buy
2024-01-01 00:02:22+00:00,41891.1258281171,0.15233356406433646,sell
2024-01-01 00:02:23+00:00,41880.620681827015,0.011347959820554109,buy
2024-01-01 00:02:26+00:00,41893.99883971463,0.056224986703811035,sell
2024-01-01 00:02:27+00:00,41925.59865955282,0.10035871222373907,sell
2024-01-01 00:02:28+00:00,41959.232433684,0.03754970669738752,sell
2024-01-01 00:02:30+00:00,42016.61367678029,0.16089993093308258,buy
2024-01-01 00:02:31+00:00,42068.62038285064,0.038209417682828054,buy
2024-01-01 00:02:32+00:00,42012.73858393181,0.04864224968867859,buy
2024-01-01 00:02:33+00:00,41985.88357218551,0.04093631634075195,buy
2024-01-01 00:02:35+00:00,41981.45261371476,0.036694748560088704,buy
2024-01-01 00:02:36+00:00,41995.52359411743,0.08028686869250976,buy
2024-01-01 00:02:39+00:00,41961.29100044615,0.039428026307963,buy
2024-01-01 00:02:40+00:00,41965.15232130975,0.11533789266596929,buy
2024-01-01 00:02:41+00:00,41953.35269376002,0.0933925923890701,sell
2024-01-01 00:02:42+00:00,41915.27890870446,0.07864757264068126,buy
2024-01-01 00:02:45+00:00,41953.200879646756,0.08358197457289274,sell
2024-01-01 00:02:49+00:00,42030.82650781765,0.040661318557310366,buy
2024-01-01 00:02:52+00:00,42082.36071941564,0.052112613830673254,sell
2024-01-01 00:02:53+00:00,42034.92664620327,0.04917582944141359,sell
2024-01-01 00:02:56+00:00,42021.95694566821,0.04611797361100447,buy
2024-01-01 00:02:59+00:00,41964.44262752436,0.036131694638553834,buy
2024-01-01 00:03:02+00:00,41915.00577078993,0.07769119977794302,sell
2024-01-01 00:03:03+00:00,41967.73566952447,0.06851275164635824,sell
2024-01-01 00:03:04+00:00,41993.3578012127,0.05249785363675494,buy
2024-01-01 00:03:05+00:00,41912.92037963446,0.3102418177176166,buy
2024-01-01 00:03:06+00:00,41852.58004368234,0.05660070885540144,buy
2024-01-01 00:03:07+00:00,41879.56093904557,0.02741559212199432,buy
2024-01-01 00:03:09+00:00,41874.48232111238,0.09721347554615711,buy
2024-01-01 00:03:12+00:00,41867.878320066644,0.06053681175124751,buy
2024-01-01 00:03:13+00:00,41837.725169863355,0.0814016413863667,buy
2024-01-01 00:03:14+00:00,41886.64419588867,0.024351116228407143,buy
2024-01-01 00:03:16+00:00,41889.77992048333,0.02549188778287439,buy
2024-01-01 00:03:18+00:00,41913.423394411286,0.043791090548657804,sell
2024-01-01 00:03:19+00:00,41953.965718711566,0.2807084675062971,buy
2024-01-01 00:03:21+00:00,41983.90019380101,0.1424214022125941,buy
2024-01-01 00:03:25+00:00,42011.48474916838,0.05103190284296739,buy
2024-01-01 00:03:27+00:00,42034.72235745652,0.04092463689760956,sell
2024-01-01 00:03:28+00:00,41963.21475775595,0.038809366008657496,buy
2024-01-01 00:03:29+00:00,41957.03664841629,0.06494771452358673,buy
2024-01-01 00:03:30+00:00,41926.64583157898,0.09396145589854925,buy
2024-01-01 00:03:31+00:00,41930.06236583589,0.03611500429966949,buy
2024-01-01 00:03:32+00:00,41926.69871285544,0.026302618849709167,buy
2024-01-01 00:03:33+00:00,41896.292561140996,0.13223314219541715,buy
2024-01-01 00:03:34+00:00,41843.17255213545,0.16149312934693946,sell
2024-01-01 00:03:35+00:00,41884.865022220205,0.03433048564763813,buy
2024-01-01 00:03:36+00:00,41909.21744498835,0.07941136665371427,buy
2024-01-01 00:03:37+00:00,41940.04903274145,0.025427520769939597,buy
2024-01-01 00:03:38+00:00,41974.73105169605,0.02201786204459557,sell
2024-01-01 00:03:39+00:00,42007.05402106911,0.0916093941132413,sell
2024-01-01 00:03:41+00:00,42004.83573116556,0.2297538847065675,buy
2024-01-01 00:03:42+00:00,41973.871227202006,0.09864535292619638,buy
2024-01-01 00:03:43+00:00,41996.72852880024,0.09848448755313169,buy
2024-01-01 00:03:44+00:00,41937.21960483278,0.04813647008665933,buy
